prompt_id,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,cluster
19,1.764657439159266,0.8197238205062004,0.5585262204341414,-1.6947369416281082,-0.1954895516123506,0.5558585997086374,-0.8343067402979752,-0.28551122465266526,-0.0047977144922256194,0.34596582659872743,0
20,-0.053356472538498956,-0.7558650732610168,0.37888773441491924,0.450904989604116,-0.1651024427473278,-0.10371939268855872,0.6682723497043921,0.879390914195791,-0.894190757178848,-1.4236952713198818,1
21,0.37387379388984937,-1.2887887097322432,-0.5361937882298349,-0.06266499230508149,1.910755952820066,1.5874077735211272,0.12715780664510393,0.40412023664013735,0.057297596355130105,0.7783052299042114,3
22,-0.5049065944377059,0.7155410153716694,-1.6617529986947557,-0.258923739046337,-2.106751946210299,0.31081216107876,1.3152417376545638,0.045411980810716145,-1.5058093855453094,-0.4070149615885075,2
23,-0.6860460055508543,-0.667496299794592,0.6437186689531408,0.9545863162139363,0.6106106954509345,0.3711221736803749,1.8019409143079386,-0.254308565111737,-1.7261650701926206,0.5352333067532947,1
24,-1.375575428874252,0.6561432117005452,0.9155460290841324,0.2289798318642007,-0.588805331542601,-0.7818276162978901,0.7487662547747338,-0.956270720123102,-0.12628136416565097,-0.8090096496797702,2
25,0.3575129278120039,0.6694073028522171,0.021382433070737457,-0.5221919562087414,1.457596391465896,0.15362684603431856,1.099970329502136,0.35483901872350754,-0.8386884219529118,0.6219040031805695,1
26,0.9936170051200991,0.13454275070219374,1.765128037619573,-0.7671465475077186,0.27769473594864624,0.08770046128403741,0.6604123887958284,-0.48680900188446935,0.27388199579359895,-0.4735386488419747,0
27,-0.8870252006541957,0.43561671328512047,-0.8159224829288695,0.38920914333198253,-2.0766239492672036,0.8039262895014702,-0.943742698725729,0.10025759157853507,-0.9224902050321901,1.326258153837273,2
28,0.8349327505982213,1.0277843351696416,-1.314536756622502,-0.9293751739698126,-1.1839551868176776,-0.46827236026373154,-1.2674571262274612,0.10761554725793449,1.2199707835249602,-0.5987226561134804,0
29,0.6901336443105918,0.7763476530970741,0.9595157325487961,1.2249732207499178,0.044276638710979,0.9533218630758855,0.17734568631799055,-1.7492197085144592,-0.9055255518974274,-1.0506267770326663,1
30,-0.4421786194661834,1.4627616626761066,-0.9517501759757414,-0.12195080439775656,-0.613358132704174,-1.0013286225763864,0.8290361487252865,0.3438075574411471,0.9445328530737832,0.17398815685932054,2
31,0.2603822634085407,0.805965327866852,2.520548006485549,-0.596474408625218,0.010213156646402648,-0.9169680556461539,-0.3378149055876678,2.8859497475854243,1.298401728471642,-0.9913984462845895,0
32,0.5564441723498887,-1.0224741678074207,0.23103584755969356,-1.2924189558290664,0.7874570992359048,-0.5806972502372026,-2.2984676694955746,0.8287419537313445,-0.8557387895082664,0.6288993853862563,0
33,2.1373926930513294,0.09581589163281838,1.950911144514059,-1.8251660063842234,-0.9183406531798582,0.17466179390593461,-0.016710909575052266,0.37076700933820045,0.6310251304520487,-2.57492010472131,0
34,-1.267708667476058,0.4860175915539156,0.1357300164217073,1.5886680340800865,0.4726925582220318,0.7196123679719556,0.5578269100388241,-1.33273698596442,0.4299973918547281,0.27092152331882957,2
35,-1.0032698238864275,-0.2032766316529558,0.6016007400018513,-1.347085590190615,-0.8641657642776192,-1.0866566230322237,-0.20500520708135142,-0.7492399228098877,-1.2698975619597002,0.04516698316230322,2
36,1.0684428307664007,0.43790616351695505,-1.027987394340129,1.4106158365044497,1.3421794986233473,-1.9815304828800282,0.968567827076792,0.4240600509336489,-1.108267530570364,1.9585060388762117,1
37,0.2572421852394086,-0.4102867459523756,0.9876419188757433,0.33078270096714657,0.5307016919369368,0.5564114979364491,0.5133302259327374,0.2650983388870761,-1.4952623070322528,0.5854488750367465,1
38,-1.0503812111907969,1.3623486173295059,1.307547784660225,0.055632112294710205,-0.9555191342280676,1.173826692844056,-0.28361238760227114,-1.0533220930341598,0.49161073390661814,-0.7724991786582718,2
39,-0.41472946779438313,-1.8475774047580558,0.741095688184864,0.952504830144554,1.5169800892322611,0.9283230774827865,0.6878381927656375,-0.8190815941540307,0.1946029665898094,-1.5578273150901163,3
40,1.2487995059427206,-0.3773019085437279,0.6613872062928234,0.6044659261868496,1.198596624337598,0.6385343464586506,-0.1964620067720788,-0.6454103228303746,0.05201769831725834,-0.10195183572622304,1
41,-1.7456903881684407,0.07563623234608542,-1.877504137219389,2.039033124855617,1.059181166714223,1.0143969396478445,0.49855932104067197,-3.3842797308662087,1.0377059052082067,0.9464024784439168,2
42,-2.086654935764343,0.314592609516013,-1.8196198861679822,0.5089699062028269,1.2471155930704019,-0.865776127697827,0.014962623770870672,0.7715558599583386,-0.9555417305041644,-0.8416160854938123,2
43,0.504165405976145,-1.6101324979732246,0.282437711967672,0.0928448454056764,-0.9817694627373057,0.7948815517395708,-0.06030416172880646,0.21157337612116844,0.9983321929391643,0.43637769449579733,3
44,0.24753030552317248,-1.479423385098171,0.32365077550875815,-1.9036188149149875,2.0708717888874797,0.7942272682811885,-0.9977308234507388,1.1654544708115004,1.5671901015669498,-0.07087886732488824,3
45,-1.1282390880542483,1.279851920632828,-0.24795092072593222,-1.3450720304331072,-0.32147070726778026,-1.8876702832972478,0.9171040867544338,-0.5495343413677126,-0.8369268740220491,-0.7766250168839268,2
46,-1.1464822843793,-0.5606659930564666,0.9713512341634566,0.10410335965540635,1.1910392724041718,1.21239543813098,-0.17411779658450452,0.7229474715785227,-0.19347113600094645,0.7773807965343146,3
47,-0.663643347336565,-0.0095785868440021,-0.38119776139583184,-0.5886377865065544,2.5603586916218184,0.8456696987022473,1.1102439711646146,-0.24871199351564774,0.12945415127035143,0.6491566325917048,3
48,1.071064927997206,0.4542019933753766,-0.16953713573168552,-0.10651284988639868,-1.4059073473706272,-0.3497224733613209,0.5680648593449481,-0.9381684521137037,2.3180611843722674,-0.49613965351766637,2
49,0.3370294450639192,0.9345695899736104,2.3311059918128048,-0.4126946565944303,0.831484313267831,-0.7178925645012163,-0.20492973301169,-0.07758214633579875,-0.561829523534333,-1.6380037153104456,0
50,-0.8876360513541276,1.3233929927828734,-1.4593752918492473,2.4231029158408472,1.4798548682214518,-1.1453963148085777,-1.4876911775419406,1.5569535246521997,-2.189925416440282,0.9832690599167628,1
51,0.48723689585711333,-1.1859428778495378,2.115115413451455,0.5599857867095829,2.0994804050501683,0.09213613177188795,1.4472911616315907,0.4870996968257776,0.31749936751013036,0.5465826157019797,3
52,0.44925477247682327,-0.35015134890127664,1.870208558223045,0.24198151899680645,-0.6758719149551822,-0.48342419760894634,-2.069429727780988,0.556700531583359,-0.5007911976449417,0.952304807304539,0
53,-0.0007420125048180175,0.30146574410862026,1.216511615674931,-0.12596413638962464,-1.442578204046818,0.5887474716873732,0.21968606224334505,-0.3756774477923396,-0.3061291475051217,1.7035893199789571,2
54,-0.31973692198514103,0.7455493567754037,-1.0634207353448935,-0.7656990721412842,-0.04158308811317646,0.5003345145679613,2.3842892944924485,-0.2211100207020299,-0.012220867358502472,-0.18014271560297543,1
55,-0.023686303018939408,-1.1688198770957623,-1.0759783814722024,0.04845672777248262,0.792587392435802,0.2262993385399851,-0.09838407845696277,-0.9285962804226171,1.0861372017320297,-1.5486734006987783,3
56,-0.49454039121354737,-1.0178984286134074,-0.17381328800050436,0.5943673289767731,0.6406236542283582,0.988419943233399,0.9144882649443223,0.4094198143087996,0.6812882022425429,-0.2642217512357678,3
57,-0.3172022037383678,1.168174680739744,-0.17819754936968607,-1.0331752661778604,-0.7502495605395054,0.34467918212770265,-2.0169458272236955,0.21629586617138474,-0.873697813741801,-0.0008991708698716076,0
58,1.1914992163518465,0.6232146433453771,-1.036014179842158,-0.17587701068051517,-0.1868955365003372,-0.6581932011407903,-1.59392168925118,-1.0486643208889683,-0.4115587386155511,0.46264027617599207,0
59,-0.4189524200378767,-1.9020452861976265,0.6609497688773388,-1.624230743931426,-0.9519512013066179,0.3203542107044105,0.5270182888233504,-0.027842604598331263,0.039860130633254345,0.027428891346848023,3
60,0.2795498965870856,-0.2644112232351406,0.37153302028992474,-1.2575088861611938,0.006623511518584956,-1.7948660759825452,-1.2682103689022783,-0.8208783505557183,-1.4202668415849466,0.4820288468060811,0
61,-1.3068075850167056,0.1890024478874306,-1.0271723667140058,1.1748199772952161,2.3513351447200064,-0.6667380005168859,0.8652290393601753,-0.2365499951603954,1.2203404575244252,0.8703940828990415,3
62,0.7173244582838295,-1.132215438264942,-1.2924920746758761,0.894326252925459,-0.1714626210164312,0.04503193633177948,-2.182857392362596,1.5377101282108638,-0.7670884481216786,-1.5170389868341154,0
63,0.055329310295909075,1.0124442341041688,0.27547745904531507,1.2760354033651533,-1.538538432458937,0.5228637071974588,0.155690351614617,-0.41120641764926347,-1.622881774884184,-0.3469901202664608,1
64,-0.23818062595911263,-0.19271003514299354,-0.027017756335198324,-0.4559289521331918,0.15817476627895377,0.8905860626975355,0.841848598332085,0.4227820946303183,1.8104455831276791,1.1299573383648738,3
65,-0.3096234412032803,0.16287488122260782,1.1788964632433208,0.8684437175351977,-1.0846500488477924,-0.12060304878011993,1.3425246749672446,-1.4471938642261388,2.161750204952467,-1.12203148687248,2
66,-0.8051666657598734,-1.0537632912670412,0.12685856834398482,1.8397775088144896,-1.0523470540121174,0.042689610471613855,0.4027647659783139,-1.8114861544976544,-0.6610570643997262,-0.5872959000022876,2
67,-1.0519830118063236,-1.9921151962164785,0.8024971949770787,0.0958661639418726,0.07458699323088502,-0.7890475058796648,0.19865156264813366,-1.253778468125048,-1.2790561682288069,-0.9735899939121181,3
68,-1.2808726870746048,1.3516096705673424,-0.8004922095794965,1.3237419163097888,0.9518722547209675,2.014876747573246,0.9701844112491858,1.6853959722524856,0.2773698287932479,-0.1392680848081048,1
69,0.559666808445768,0.37679828384526415,-1.3481299969707086,-2.679096632385678,0.7524649373952329,2.01770528906387,1.4621397256763096,0.2735718119812989,2.1597077615122258,0.08315145541044439,3
70,-0.15993677329975522,-0.3086321656843346,1.1716632469638766,1.1628906202296594,0.7643455171760118,-0.9782591854737298,1.5055419625554824,0.9043022002714972,-1.057518878949808,0.5584166084908867,1
71,-0.25467973059530713,-1.1628402847286297,-0.3007947505055941,-0.2190454168512189,0.7144844089812509,-0.00442224681334466,-1.2143114380989757,-0.902105598144471,0.6102401825873294,-0.4736868011394013,3
72,1.5116550689536519,0.011318373783104808,-0.20614943842791073,-1.2149881976037114,0.8344700460684266,0.2717363929463684,-1.2202524688330176,0.7848627812342586,0.8698970618454682,-0.5946281732175859,0
73,-1.8881336928046437,0.04054290336872207,-1.3640028500576598,-0.7694205211199591,-0.9347667478580232,0.9725833994433208,-0.3383794696602753,-0.16579743883264217,0.2681473143849799,-2.2779220702508334,2
74,1.6587404837678932,0.5751186350501052,-1.9893732237975272,0.36290928550695606,0.7082066902116662,-0.5109386164394243,1.1678318974739108,-0.7396847378666951,0.6811132765769713,-0.9768066799394385,1
75,0.42969220821195525,-0.9651691696867244,-1.4200250425677834,1.3735780795628187,-0.4138881558925435,-0.10330388379862446,-0.46132086823318796,0.32289396440861073,0.9595095791710898,0.41477622313204887,3
76,1.8166097605164484,0.7229788467684071,-1.2627702914290553,-1.5768061253630279,-0.13924738002213383,-0.6304597543887638,-1.1443140166460883,-0.8084383123953968,0.9866722574994181,0.13793491348393586,0
77,0.7511245692248527,-1.0561601678462125,0.22676915523967975,1.0591993070651693,-0.6631657800060062,-1.1630356734990719,0.21335809222455948,1.0832147406548536,-0.7433161590563767,-0.09489810317173335,1
78,0.15172494004205075,-1.5303666059835523,1.3562177301138207,1.2051793124405168,0.13616608319198267,-0.28940348026781326,-1.7284936099427095,-1.0234016522159328,-0.6988082550237188,0.1994943629666531,3
79,0.5526450486841098,1.115786203873114,-0.8431865477674888,-0.746808557138597,1.037726392739407,-0.21121911849212394,-1.339278487142581,0.3994922038097703,0.3198484332080516,-2.3668428034075384,0
80,0.04124476952662475,-0.8954313571351253,-1.267964469433947,-0.16615425730332714,-1.5133644774720267,-0.8452191025460211,1.028234178126529,-1.4714822257768716,-0.6037163363579879,0.7792807573515542,2
81,-0.8557139017677112,-1.0060534807623442,-0.9894439883461016,-0.532566026198928,0.8490487526831301,0.1281879203001582,-1.0262326519193714,-0.33807076544850145,0.3274893705631649,-0.3803685304573856,3
82,-0.03643016461222229,-2.2365928571670186,0.6013259705125608,-1.040172890805944,0.36317143117399014,1.6536181665632046,-0.41981715036664674,-0.6163622299538224,0.2104461341420622,0.6242982190861286,3
83,1.137692077764655,1.0362162408773687,-0.021456220217557293,-1.1133603476751481,1.1674151870919762,0.03280756965060055,-1.5799349817335409,0.5052127581343372,-1.33233102275361,-1.4030716838305237,0
84,0.6884672757179346,1.0952076776667536,2.2344774960018623,0.25075780754937604,0.8960523793385229,0.11346559745150135,0.531050433181645,1.759253048026037,2.3357054659589562,-1.9953079433553873,1
85,0.0014647903259189796,-1.1128325030349104,-0.28510426901003344,-1.1269863496111514,-0.6076773074581419,1.0385160467436363,0.5126559516691047,0.28177015134997485,1.5580042277606296,-1.6027467003504405,3
86,-0.5304831738704211,0.5863769102676263,0.7041138076095403,0.4514481690014367,0.31299814302698004,-1.6115427294842655,0.11828265140128065,-1.694984345440463,0.1583442286069665,1.6199374229398908,2
87,-0.7149175691682426,0.3592276983884268,-1.2440401532433873,0.7583441891135714,-1.7154793879689838,-0.08399373389017295,0.5865131464344547,0.4518163811609676,0.5305604643339344,-0.11559460513810459,2
88,0.2574930283858507,0.046004945037197445,1.0919126939337278,-0.15962068962981607,-0.19036379387351066,0.5128489932782218,-1.055908008752583,0.10549884804271009,1.489068236788357,-1.003543423787147,0
89,1.22523661859004,1.3542321310258982,0.5296124531309534,0.21982672816083143,0.7099292746879718,0.3203751541392621,0.17551941837559865,-1.040810417572095,-0.542072521203892,0.3291572374190424,1
90,1.6270115008526715,-0.38639023882425605,0.18898031465126017,-0.07198122604014034,-0.5399537373158371,0.2678795915820705,1.3908375084859024,0.7890966466279428,-0.02047198893508624,0.8833115519292789,1
91,-0.1970854621557702,0.16876556994301006,1.7700422250156953,-0.719066988749488,2.4132233511629266,-1.1466063157508013,-0.7179180444102364,0.7482119685519969,0.6340967233396256,-0.6417636906347555,0
92,-1.6790988973545793,0.8607420623762887,0.006347703800716102,0.5326841646906165,-0.8824504321332638,0.21936851517649056,-0.26175329200420044,-0.23017699046447035,0.01837992210207154,-0.1659890380123516,2
93,0.5725301557117044,-0.024129465412501116,1.7897481595716034,-0.34511415585279054,0.6449837969410889,-0.16756244514193103,-0.9147672254787742,0.7995654563505216,-0.8470511340479809,0.3459897528324915,0
94,0.9983174508228971,0.22780872832288415,-0.2150400038426341,-1.6191913409828933,-0.9892544957582572,-1.4954856494521718,1.4973137414334403,-0.27055169852617283,-1.4821261775517063,0.30231833946212516,0
95,-0.7066884768188753,-0.5767894317822342,0.5235774403970441,-0.11428613141971859,-0.9484674460940549,1.220142527620979,-0.0303651819970417,-1.1130849726843242,-1.6185929269085055,0.85905674048918,2
96,-0.6565733179031609,-0.8809788425727486,0.6821857672516551,1.538528467497174,-0.596707386710161,-0.23645936386545902,0.4722902563608215,2.179215676538023,-1.7766180123971491,1.3801152384518527,1
97,-1.2951105893264736,0.4105043540357151,0.7202297132880598,-0.31490768980581113,-1.3033790948748427,-0.36076462881555504,1.0118817333872192,0.38564314910809877,-1.2741532400280335,-0.5777989862461523,2
98,-1.202157717909285,1.2183127732364796,-1.3015614373382365,-0.5855768376771949,0.9798045522627237,-0.5193813695825853,-0.41889458568811005,-0.6401009666551842,-0.6173769677211063,-1.1649922608297232,2
99,-2.267533330356436,1.073014242404869,1.4346205821825182,0.2461107587689041,-1.3679542602058847,0.026389090127252577,0.4093829408594023,-1.9719148257833112,1.8025859641048665,0.307580159392748,2
100,0.4776973281627295,1.0592337452944671,-1.2087687527661848,-0.024445976742838472,0.09508931376296878,-0.4060283865109219,1.7834392575405404,-1.3025547284427155,-0.3815725015101966,1.1413723420375033,1
101,-0.014208949008143954,-0.35207263807266576,0.11776100338548456,1.178727720578629,-0.9145353936796586,-1.150727827341139,0.16247992315897586,-0.18917535385315387,-0.736011582874561,0.04179609047296513,2
102,0.8755003637813294,0.3522043835355134,-0.6514572316198335,1.4269536657932735,0.10228350814795847,-0.23142924122735115,0.02000070525174806,0.9115337966029587,0.4966379348777855,0.2836517995899886,1
103,-1.6272722070795775,0.796938699125788,0.7625658352341506,-0.0241547563832781,-2.293802526277076,-0.2104791136392294,0.603923056285656,-1.4882938303979119,-1.5124980612305392,1.034345758477152,2
104,1.0773295906850142,0.10519825070521688,0.5970167546643673,0.3855438350360148,1.0350487672684483,-1.4155217350681168,-1.669235903611757,-1.5367377756856762,1.7620476472046895,-0.7410743636475139,0
105,-0.4259349013306772,-1.6068507905021696,-0.5207353651091897,-0.7725476841326704,-0.20781323386580153,0.018320362485387223,0.5340896869635289,0.6670193004962806,-0.4166338422005563,-0.9863601944732754,3
106,0.5889135666305213,-1.2055557408856803,1.7158595546226596,-0.14417979831598313,-0.2963433315598478,-0.10290339329954841,0.5850169812348509,0.2742598249065676,-1.0235259877352012,-1.9300547942471753,3
107,-0.018510750237632472,-1.1138304703656179,1.583305457187546,0.18781119427813875,-0.5301381150768661,-1.1260111076078403,-0.26171766662784646,-1.2822738691239302,0.36343753315798,-0.051419318808167566,3
108,0.4678614278736054,0.6281176118462812,-0.047636121395134144,1.34735292592794,-1.0810595255367175,0.033252626720546935,0.8394300403111516,0.19530770061429384,-0.6631714777681452,-0.4955434706493421,1
109,0.08980189707977167,-1.144694442885221,1.1378392019053047,-1.7508629322495193,-0.3988284686576227,0.2520982298005557,0.1419375488375564,0.8598943609645431,0.050976454014172765,0.7631659730376816,3
110,0.3164318110025647,0.8514603226853719,-0.22397219938244856,-0.5833452887547812,0.3403578812945732,-0.9045854200068262,-0.913625847969216,-0.01372095204870943,-0.6902408803544038,-0.8252845114716689,0
111,-0.554129866599721,0.3729303610455784,-1.8537739427008448,0.022788541050994277,-0.7696490896823248,-0.3993826142649223,-0.009264652958934555,-0.4152186791362914,0.07732159927942459,1.0613162645406822,2
112,-0.7644052369178033,-1.0077960001492876,0.938671219102474,-0.3719417746710729,-0.41866716180032915,-0.025810456244171023,1.9356683595693944,0.785441828094678,0.9323663891523816,0.626149808475394,3
113,0.829763957364922,0.12015284811757636,-0.16453082417958112,1.596527172278799,-0.8308400995823318,-1.3835418111468676,0.09614276137467524,-2.316715179244344,-0.32889226582127484,0.9960871831222916,2
114,-1.374451831000003,0.42296251689276004,-0.21015513656268964,1.220409538144871,0.2893403312657113,-0.12883778006581606,0.8087545622682528,1.556681834701498,-0.2947230852379396,0.39971682372731854,1
115,0.38305057518751123,0.7396291986799834,-0.7623805294899019,0.18067133308842953,-1.3115384251243793,1.8066191601261692,-0.9665000324703797,-1.0140992307504249,1.2113754897361282,-1.4818367963177859,2
116,-0.7164230262785398,0.6848343223963719,-1.5217211220114966,-0.7885824364717414,-0.5177423567696636,0.5148320790065356,-0.30192382272075474,1.2028157404219049,-0.22496019399114126,-1.221957596707609,2
117,-1.6741571735308431,0.35149014646527166,0.05098313779892011,-0.08745156350821055,0.16081291075798634,0.28188122699148555,0.09600117655253525,-1.1022981439016224,0.7813415179576411,-0.058972383676009384,2
118,0.29322865201843634,0.28351865236503654,0.16316331505729545,1.0111756708335382,-0.06388442193993815,1.4549900087730614,-0.6058917584347396,-1.022639154993736,-0.39514208364042547,-0.022093983710345783,1
119,0.913456323256885,1.0177214245502124,1.4427209141418569,0.8402730590169473,1.2918817323743066,0.45899487801043487,0.641615889901931,-0.9605488447748023,0.4400442856733349,0.36088987668345646,1
120,1.1694382507210934,-1.4233830906619442,-0.298633754407308,-1.3861246871664683,-0.03478472993283248,-0.7314456699269272,-0.8721071231207569,0.008945949069923367,1.0323474442640261,1.6500310754439653,0
121,-1.267531252159351,-1.3734355457185663,-0.671419792330656,-0.7407921562752344,1.1127214097182592,-0.9026005165123984,1.4826139506170677,0.611459833726942,0.7426306225235907,-0.28138273225172195,3
122,-0.04380784140920165,-2.626332695510243,-1.9890440224970753,-0.1838656592103548,-2.364448121290339,-0.35358647055632914,0.16153404223114076,-0.7350959092423898,0.32595836386111043,0.16818436043669238,3
123,0.6087382122783719,-1.451758057820124,-0.7933794359579556,-2.3537838884405655,1.0283825965947087,0.5448210158714558,-0.28329517898453394,-1.7804538838094361,-0.36630039018214244,-1.7099885462484012,3
124,0.5861296526737961,0.81209312439442,-1.4947647943597504,-0.7335317148817267,-1.1145710382500416,-1.1304943068346718,0.8873616602014309,0.26154407920265377,0.3337845024571324,-0.7831338597906546,2
125,0.5104262239515045,-0.07668984436152018,-1.4576095735104806,-0.19028602261211602,-0.7322295889082072,1.7538242402609887,-0.7112547721042447,0.07419179550203002,-0.5762853128920797,-1.486515772877337,1
126,0.48665880900817454,0.9679489624816249,1.1159773145791616,0.7658303361386147,0.3731604869607967,0.5566610365199597,0.7033021848182216,1.3685832679755334,-1.358913097782554,-0.9350660656937209,1
127,0.9728664537589491,0.9497889559328742,-2.0586962820309123,-1.5912068168546405,-0.22020478554875497,0.5687064844722263,0.0804109994362615,-0.945120313846846,-1.587053076313611,-0.3038923251831631,0
128,0.4615561557251743,-2.2688222860015737,0.8095189583147026,-1.060180368418964,1.431914840365697,1.0980812539898896,-0.3570584294773246,0.8400424363781491,-0.15754343252539976,-2.03257470969208,3
129,0.4556168294868025,-0.9075611191593996,-2.0213002534031195,0.38742823013741223,0.0005416930787820118,0.7916245179145696,0.7285329297915849,2.2526584980747115,-0.8201193995445459,-2.3772806030283324,1
130,1.7927734688701527,-0.3566830895194839,1.416374395949081,2.3826057051241896,-0.12130420959506946,-0.4728785742533351,-0.6046642226886444,0.5532608498581486,0.3026911308440611,-1.2124454183878564,1
131,-3.0231778184082527,0.9829055896341602,1.386890816934425,-0.6985071972310984,0.6204075252299134,0.11190590555053694,-1.5222122178527955,-0.09879670066539024,-0.31776431517290216,-0.8555173356846555,2
132,-0.3796913212459167,-0.12870096707588333,0.22046813498439694,1.3348033219106912,-0.09854791996058637,0.3671840246915768,0.5345327423455368,0.6144652556293086,0.09951551482016362,0.21653387441953198,1
133,-0.0705732802693733,-1.405989357115336,0.13283143603674155,-0.2634550608285111,1.200902304743,0.06507357526700207,-0.00424311553380409,-0.9884929479765211,-0.9342061671576187,-0.3009952966939886,3
134,0.762451783352645,-1.1540900443106077,0.3885991030662709,0.04573173008798245,-0.8089509375943655,-1.3584790805895544,-0.8053392282719152,0.795636493901857,1.0606556210902474,-2.432400095303989,0
135,0.9896718316579408,1.119257829265449,-0.21534856180246995,1.2738644730044282,-0.8000973826405208,1.2419219867056797,-0.29344836916656364,-0.5214221835171773,0.5327083232640644,0.9456528098889091,1
136,0.1571224357315764,-2.506659464206945,0.7051242904455021,1.5491965969721144,-1.1378027045725445,-3.1145313036614204,0.40487451607867964,-0.6846865258043929,-1.2160846559476548,-0.39131319531721453,3
137,0.6344104020260961,0.617424203965665,-1.5735891553119208,1.1323164335389486,-1.370692717887452,-0.5898566003489505,-1.2736384019080333,0.3649675743383777,-0.04396716144391976,-1.9671771758542416,2
138,-2.375062167168468,1.3738715556928065,-1.6734904680654488,-0.7866893769424445,-0.5235378275659802,0.3473284974656917,-0.8780763395659223,0.7091467274572283,-0.4177629681054882,0.10812529627589988,2
139,-1.6618251735515948,0.7478718761741258,-0.3514948278628353,0.12630297651356867,0.5974826876927691,0.36788771150431265,-0.6081948977390528,0.6627525101434294,-1.7876046365476428,0.8187342711798239,2
140,-0.3495016195345662,0.11691932446405313,0.1534700528145025,1.150880188499847,-0.8983158356863036,-0.4123308108374523,-0.18870028197361988,0.4923663746782995,1.0810454060434576,-1.0973648670507432,2
141,0.18818887894685693,0.17300539579897295,-0.42990505032618376,0.5993747907181461,-0.4122565400757825,-0.564178655962628,-0.07780150657331474,1.6821428578566808,-0.79435106275328,0.2154753802968964,1
142,0.8504400795369815,0.7696166409822345,-1.7438239316206547,-0.25737926092183916,0.7780283389624056,2.0118610482169244,0.43744939900887087,-0.44844356928255635,0.14632703410951536,0.7283986706388057,1
